state_abbr,county,offense,total_2023,latitude,longitude
CO,EL PASO,Property Crime,22169.0,38.82436,-104.822075
CA,HUMBOLDT,Violent Crime,611.0,37.798763,-122.24971
MN,BIG STONE,Violent Crime,8.0,45.419925,-96.402226
MA,MIDDLESEX,Property Crime,17206.0,42.41328,-71.328636
KS,CRAWFORD,Property Crime,1050.0,37.505628,-94.853941
TX,SWISHER,Violent Crime,22.0,34.53046,-101.732852
WA,SKAGIT,Property Crime,2716.0,48.43675,-122.32585
VA,GRAYSON,Property Crime,116.0,36.656303,-81.225337
VA,DICKENSON,Violent Crime,28.0,37.137081,-82.349208
KS,COWLEY,Property Crime,749.0,37.234507,-96.837247
MI,LEELANAU,Violent Crime,33.5,45.146182,-86.051574
OK,CUSTER,Property Crime,186.5,35.645601,-98.997386
IL,WHITESIDE,Violent Crime,98.0,41.66992,-89.93645
IA,SCOTT,Property Crime,4477.5,41.585888,-90.774925
AZ,GILA,Property Crime,727.0,33.789618,-110.81187
WV,WETZEL,Violent Crime,35.0,39.63997,-80.86585
FL,BAY,Property Crime,2674.0,30.20508,-85.68739
OK,KAY,Violent Crime,193.0,36.814842,-97.143755
OK,GARVIN,Property Crime,499.0,34.64268,-97.1701
TX,AUSTIN,Property Crime,239.0,29.891901,-96.27017
OR,WHEELER,Violent Crime,0.0,44.736411,-120.026875
SC,YORK,Property Crime,4579.0,35.033,-81.03521
CA,TRINITY,Violent Crime,101.0,37.798763,-122.24971
MT,FALLON,Property Crime,8.0,46.318184,-104.405718
MI,IRON,Violent Crime,15.0,46.097473,-88.31495
UT,WASATCH,Violent Crime,89.5,40.528603,-111.40938
VA,WISE,Property Crime,427.5,36.974561,-82.62156
WA,OKANOGAN,Violent Crime,55.0,48.550971,-119.691035
UT,DUCHESNE,Property Crime,350.0,40.289649,-110.42983
GA,BARTOW,Property Crime,1720.0,34.240917,-84.838188
AR,ARKANSAS,Property Crime,393.5,34.500004,-91.55133
AL,CLARKE,Violent Crime,135.0,31.685521,-87.818624
TN,GRUNDY,Property Crime,166.0,35.387273,-85.722188
NC,HENDERSON,Property Crime,1148.5,35.317875,-82.45966
NC,CARTERET,Property Crime,1066.0,34.858313,-76.526967
OH,LICKING,Violent Crime,374.0,40.093609,-82.481251
NE,FURNAS,Violent Crime,6.0,40.191865,-99.909663
TX,YOUNG,Property Crime,106.0,33.158787,-98.678267
AL,TALLAPOOSA,Property Crime,801.5,32.814243,-85.77444
IL,TAZEWELL,Violent Crime,272.0,40.508074,-89.51626
MO,CALLAWAY,Property Crime,931.0,38.835676,-91.924107
IA,LUCAS,Property Crime,71.0,41.033344,-93.331467
LA,EVANGELINE,Violent Crime,30.0,30.720693,-92.404086
MI,SHIAWASSEE,Violent Crime,197.0,42.951545,-84.146352
TX,CORYELL,Violent Crime,129.5,31.434006,-97.751495
LA,ST MARY,Property Crime,810.0,29.629349,-91.463804
TX,BRISCOE,Property Crime,11.0,34.525172,-101.205893
MD,WORCESTER,Violent Crime,126.0,38.39765,-75.16003
IN,JOHNSON,Violent Crime,147.5,39.477665,-86.08667
TX,TOM GREEN,Property Crime,2779.0,31.46255,-100.4414
AR,BENTON,Property Crime,4252.0,36.2561,-94.13233
MI,MACOMB,Property Crime,11441.0,42.644623,-82.83256
IN,ADAMS,Violent Crime,22.0,40.745733,-84.93613
SD,MCCOOK,Property Crime,18.0,43.678924,-97.362036
FL,DESOTO,Violent Crime,134.0,27.21457,-81.857864
KS,WILSON,Property Crime,162.0,37.558515,-95.745175
SD,SPINK,Property Crime,17.0,44.87575,-98.51494
NJ,BURLINGTON,Property Crime,5848.0,40.140152,-74.703476
CO,DELTA,Violent Crime,26.0,38.861756,-107.864757
SC,UNION,Violent Crime,125.0,34.690429,-81.615891
NM,BERNALILLO,Property Crime,29981.5,35.054002,-106.669064
OK,ADAIR,Violent Crime,74.0,35.897613,-94.651378
KS,WABAUNSEE,Violent Crime,27.5,38.955154,-96.201262
MN,MCLEOD,Violent Crime,74.0,44.821644,-94.27232
LA,TANGIPAHOA,Property Crime,3077.0,30.621581,-90.406633
SD,HARDING,Violent Crime,0.0,45.596612,-103.473867
AR,NEWTON,Violent Crime,19.0,35.910062,-93.215084
GA,BRYAN,Violent Crime,46.0,32.017969,-81.438543
CT,NORTHWEST HILLS PLANNING REGION,Property Crime,566.0,41.812046,-73.12125
KS,WOODSON,Violent Crime,9.0,37.881382,-95.73223
NC,JOHNSTON,Violent Crime,343.0,35.513398,-78.36731
TN,ROANE,Property Crime,791.0,35.847249,-84.523942
WV,MONROE,Property Crime,56.0,37.756214,-81.215546
WI,TAYLOR,Property Crime,161.0,45.211656,-90.504853
KY,GRAYSON,Violent Crime,12.0,37.458577,-86.344011
MD,MONTGOMERY,Violent Crime,2219.0,39.137381,-77.203063
OH,ATHENS,Violent Crime,72.0,39.329594,-82.099754
AL,CLAY,Violent Crime,44.0,33.267809,-85.862051
NV,DOUGLAS,Property Crime,369.0,38.905129,-119.609019
MO,DEKALB,Violent Crime,24.5,39.894665,-94.40719
TX,WHARTON,Violent Crime,158.0,29.27848,-96.229674
AR,UNION,Property Crime,777.0,33.364445,-92.72366
MS,LINCOLN,Property Crime,593.0,31.535216,-90.453566
AR,SEBASTIAN,Violent Crime,1033.5,35.38317,-94.4234
CA,MARIN,Violent Crime,647.0,37.874096,-122.46572
MT,MEAGHER,Property Crime,3.0,46.585706,-110.921781
VA,MONTGOMERY,Violent Crime,162.0,37.174884,-80.387314
TX,PANOLA,Violent Crime,50.0,32.15494,-94.341286
WA,SNOHOMISH,Violent Crime,1678.0,48.061275,-122.174385
CT,SOUTHEASTERN CONNECTICUT PLANNING REGION,Violent Crime,246.0,41.3566,-72.09597
NJ,ESSEX,Property Crime,15605.0,40.787216,-74.246136
IA,HUMBOLDT,Violent Crime,5.0,42.72114,-94.21348
IL,SCHUYLER,Property Crime,58.0,40.121475,-90.56469
VA,RICHMOND CITY,Violent Crime,927.0,37.545868,-77.44456
CO,ALAMOSA,Violent Crime,96.0,37.568442,-105.788041
ME,SAGADAHOC,Violent Crime,9.0,43.911392,-69.819916
VA,BUENA VISTA CITY,Property Crime,22.0,37.731663,-79.356375
MS,NEWTON,Violent Crime,2.0,32.40197,-89.118412
CO,JACKSON,Property Crime,2.0,40.663432,-106.329248
WV,RALEIGH,Violent Crime,228.0,37.756214,-81.215546
TN,WEAKLEY,Violent Crime,92.0,36.303386,-88.720803
CA,SAN BENITO,Violent Crime,212.0,37.798763,-122.24971
LA,ST BERNARD,Property Crime,909.0,29.91811,-89.263494
GA,HARRIS,Violent Crime,11.0,32.731549,-84.912432
NE,POLK,Violent Crime,2.0,41.187925,-97.570663
MO,NEW MADRID,Property Crime,571.5,36.425343,-89.69932
MS,NEWTON,Property Crime,12.5,32.40197,-89.118412
NC,COLUMBUS,Violent Crime,71.0,34.260471,-78.636378
CA,AMADOR,Property Crime,715.0,38.352863,-120.7679
MA,DUKES,Violent Crime,63.0,41.336143,-70.75497
OH,MERCER,Violent Crime,11.0,40.47975,-84.63143
KY,MCCREARY,Property Crime,11.0,36.731136,-84.491052
FL,HAMILTON,Violent Crime,46.0,30.491226,-82.951069
AL,ESCAMBIA,Violent Crime,225.0,31.121747,-87.168429
MS,TUNICA,Property Crime,518.0,34.69993,-90.38428
VA,PATRICK,Property Crime,228.0,36.667327,-80.286141
MN,LYON,Property Crime,123.0,44.409195,-95.847268
TN,ROBERTSON,Property Crime,621.0,36.439938,-86.97061
TX,COKE,Violent Crime,3.0,31.877105,-100.635236
CO,DOUGLAS,Property Crime,14278.5,39.326435,-104.926199
TX,ZAPATA,Violent Crime,7.0,26.996981,-99.182603
GA,DODGE,Violent Crime,54.0,32.200294,-83.17538
IL,WASHINGTON,Violent Crime,33.5,38.344917,-89.38292
OK,SEMINOLE,Property Crime,437.5,35.1556,-96.49175
ID,CUSTER,Violent Crime,7.0,44.273341,-114.252251
MI,LUCE,Violent Crime,15.0,46.352745,-85.51368
IL,FRANKLIN,Property Crime,121.0,37.991848,-88.926246
IA,FLOYD,Violent Crime,21.0,43.052741,-92.787367
OH,KNOX,Violent Crime,41.5,40.48111,-82.543304
DE,KENT,Violent Crime,842.0,39.097088,-75.502982
IL,WILL,Property Crime,6530.0,41.443893,-87.63252
MS,HINDS,Property Crime,547.0,32.267923,-90.4659
TX,NEWTON,Violent Crime,14.0,30.786718,-93.73925
GA,ROCKDALE,Violent Crime,199.0,33.685886,-84.05896
NC,ROWAN,Violent Crime,582.0,35.639218,-80.525344
IN,WARRICK,Property Crime,528.0,38.04901,-87.274055
SD,AURORA,Violent Crime,5.0,43.724719,-98.577587
OK,WOODWARD,Violent Crime,61.0,36.425619,-99.273661
MI,ISABELLA,Violent Crime,232.0,43.60544,-84.77493
FL,LEON,Property Crime,6691.0,30.423128,-84.28066
IN,NOBLE,Violent Crime,31.0,41.400565,-85.417697
CA,SONOMA,Property Crime,5921.0,38.525026,-122.937605
KY,WAYNE,Violent Crime,23.0,36.949425,-84.81451
FL,TAYLOR,Property Crime,345.0,30.091877,-83.57286
AR,POINSETT,Property Crime,609.0,35.619717,-90.899994
IA,CLAY,Property Crime,150.0,43.079822,-95.149726
NE,KEITH,Property Crime,86.0,41.194413,-101.644486
GA,EARLY,Violent Crime,86.0,31.324191,-84.906723
VT,ESSEX,Property Crime,3.0,44.565365,-71.56149
WY,LARAMIE,Property Crime,2750.0,41.136475,-104.81774
OR,LINCOLN,Property Crime,840.0,44.641061,-123.911212
MN,PIPESTONE,Violent Crime,7.0,44.015361,-96.257015
TX,DEAF SMITH,Violent Crime,39.0,34.940766,-102.607564
GA,WILKES,Property Crime,145.0,33.720867,-82.76284
MO,CARTER,Violent Crime,6.0,36.944783,-90.945626
FL,GILCHRIST,Violent Crime,0.0,30.426645,-84.249504
OR,TILLAMOOK,Violent Crime,36.0,45.456966,-123.842094
WI,RUSK,Violent Crime,31.0,45.464275,-91.098045
MS,WINSTON,Violent Crime,61.0,33.078724,-89.037391
FL,HARDEE,Property Crime,309.0,27.492846,-81.82158
KS,JOHNSON,Property Crime,10876.5,38.883907,-94.82233
TX,CHILDRESS,Property Crime,25.0,34.529337,-100.208336
NC,GATES,Property Crime,88.0,36.442135,-76.702355
MI,CLINTON,Property Crime,2396.5,42.950455,-84.591695
KY,ROBERTSON,Property Crime,2.0,38.513826,-84.063757
GA,RABUN,Property Crime,149.0,34.883026,-83.404735
CO,DOUGLAS,Violent Crime,2564.5,39.326435,-104.926199
OK,TILLMAN,Violent Crime,17.0,34.371085,-98.931701
RI,KENT,Property Crime,1801.0,41.701786,-71.45817
IA,DUBUQUE,Property Crime,1140.0,42.500935,-90.66581
AK,NORTHWEST ARCTIC,Property Crime,43.0,67.005066,-160.021086
MS,SCOTT,Property Crime,147.0,32.354584,-89.485466
IA,WEBSTER,Violent Crime,195.0,42.50398,-94.18832
OK,TEXAS,Violent Crime,32.0,36.741631,-101.488488
TX,KINNEY,Violent Crime,1.0,29.347086,-100.4177
KY,ROWAN,Violent Crime,22.0,38.180748,-83.43604
NC,YANCEY,Property Crime,78.0,35.889505,-82.30398
WV,MONONGALIA,Violent Crime,262.0,39.65336,-79.968735
LA,VERMILION,Property Crime,236.0,29.786872,-92.29009
PA,PHILADELPHIA,Property Crime,80281.0,40.004668,-75.188079
MD,WICOMICO,Violent Crime,540.0,38.36716,-75.632027
IA,ALLAMAKEE,Property Crime,37.0,43.274964,-91.382751
KY,WAYNE,Property Crime,118.0,36.949425,-84.81451
WI,PORTAGE,Property Crime,601.0,44.476246,-89.49807
AR,COLUMBIA,Violent Crime,71.0,33.288986,-93.23718
IL,BROWN,Property Crime,0.0,39.98675,-90.76378
UT,BEAVER,Violent Crime,6.0,38.357535,-113.238948
FL,HAMILTON,Property Crime,158.0,30.491226,-82.951069
TN,HARDEMAN,Violent Crime,212.5,35.218489,-88.98883
IA,JASPER,Violent Crime,72.5,41.685686,-93.052971
AR,WOODRUFF,Violent Crime,37.0,35.189071,-91.244418
OH,ROSS,Violent Crime,111.0,39.333927,-82.9823
VA,NEWPORT NEWS CITY,Violent Crime,1617.0,37.02934,-76.45062
LA,ORLEANS,Violent Crime,4958.0,30.030651,-90.06331
MN,AITKIN,Property Crime,146.0,46.602446,-93.41976
TN,GIBSON,Violent Crime,130.0,35.991679,-88.933822
IA,VAN BUREN,Property Crime,26.0,40.754117,-91.952943
MN,MAHNOMEN,Violent Crime,49.0,47.325842,-95.810703
NC,BLADEN,Property Crime,505.0,34.591938,-78.539489
IN,DEARBORN,Property Crime,22.0,39.094707,-84.850334
FL,SUWANNEE,Violent Crime,0.0,30.189244,-82.992754
ID,MINIDOKA,Violent Crime,50.0,42.856937,-113.64001
SD,TURNER,Violent Crime,0.0,43.30867,-97.150185
LA,JEFFERSON,Property Crime,10846.0,29.911531,-90.14372
KY,MADISON,Violent Crime,130.0,37.723528,-84.277008
MT,CHOUTEAU,Property Crime,11.0,47.886837,-110.436189
IL,DEKALB,Property Crime,1466.0,41.98908,-88.68437
UT,WASATCH,Property Crime,340.0,40.528603,-111.40938
IN,RANDOLPH,Property Crime,0.0,40.170464,-84.98039
ME,SAGADAHOC,Property Crime,270.0,43.911392,-69.819916
SD,HAND,Violent Crime,2.0,44.546713,-99.004575
AZ,GRAHAM,Violent Crime,8.0,32.931828,-109.87831
TX,ARANSAS,Violent Crime,146.0,28.025465,-97.054306
WI,DODGE,Property Crime,584.5,43.40635,-88.70442
NV,CHURCHILL,Property Crime,253.0,39.4748,-118.77769
MN,TRAVERSE,Violent Crime,3.0,45.806145,-96.49276
IL,OGLE,Violent Crime,4.0,42.041884,-89.320176
IN,WAYNE,Property Crime,4.0,39.863091,-85.006735
NY,CORTLAND,Property Crime,954.0,42.597927,-76.175285
IN,TIPTON,Property Crime,40.5,40.28091,-86.041565
AL,CLEBURNE,Property Crime,183.0,33.671964,-85.516126
GA,CHARLTON,Violent Crime,3.0,30.779904,-82.139644
ME,ANDROSCOGGIN,Violent Crime,201.0,44.108704,-70.37864
OR,YAMHILL,Violent Crime,199.0,45.200397,-123.1394
TX,POLK,Property Crime,800.0,30.723753,-94.932846
OH,ASHLAND,Property Crime,361.5,40.843274,-82.270121
MS,CHOCTAW,Property Crime,56.0,33.31367,-89.1848
TX,HUTCHINSON,Property Crime,263.0,35.837047,-101.362746
NE,JOHNSON,Property Crime,2.0,40.395457,-96.268562
TX,LLANO,Violent Crime,38.5,30.58983,-98.42496
WV,BARBOUR,Violent Crime,62.0,38.34613,-81.63015
CO,MORGAN,Violent Crime,70.0,40.26254,-103.807497
FL,JEFFERSON,Property Crime,139.0,30.423128,-84.28066
TN,MCMINN,Violent Crime,180.0,35.424471,-84.619962
VT,GRAND ISLE,Property Crime,17.0,44.801788,-73.300758
MO,CAMDEN,Property Crime,480.5,38.006332,-92.744865
NE,PIERCE,Property Crime,25.0,42.271413,-97.610992
MA,FRANKLIN,Violent Crime,204.0,42.61399,-72.740486
IN,FLOYD,Violent Crime,139.0,38.284374,-85.824684
ND,LOGAN,Violent Crime,2.0,46.469278,-99.504585
NC,AVERY,Violent Crime,35.0,36.072894,-81.920363
KS,WALLACE,Violent Crime,0.0,38.926626,-101.771103
KS,LINN,Violent Crime,20.0,38.216549,-94.844932
AR,SEVIER,Property Crime,154.0,34.038074,-94.33912
MD,ANNE ARUNDEL,Violent Crime,1992.0,38.993374,-76.560511
NE,FILLMORE,Property Crime,2.0,40.52504,-97.596705
KS,ELLIS,Property Crime,335.0,38.872055,-99.33988
MI,LENAWEE,Violent Crime,256.0,42.008884,-84.18841
MA,WORCESTER,Property Crime,7797.0,42.44873,-71.87751
WI,IRON,Violent Crime,5.0,46.32655,-90.261298
NY,MONROE,Property Crime,19093.0,42.957077,-77.34294
OH,LAWRENCE,Property Crime,266.0,38.504486,-82.64869
CA,TULARE,Violent Crime,2544.0,36.207127,-119.34315
SD,BENNETT,Property Crime,35.0,43.187018,-101.677434
MT,JUDITH BASIN,Violent Crime,2.0,47.032558,-110.30532
CO,SUMMIT,Property Crime,491.0,39.621023,-106.137555
KY,JOHNSON,Property Crime,67.0,37.84926,-82.830639
IN,JASPER,Property Crime,0.0,40.93574,-87.15165
OH,HANCOCK,Violent Crime,154.0,41.000471,-83.666034
CA,SACRAMENTO,Violent Crime,8585.0,38.450011,-121.340441
IA,BUTLER,Property Crime,6.0,42.734708,-92.780066
VA,FLOYD,Property Crime,70.0,36.931438,-80.350309
TN,HARDEMAN,Property Crime,280.0,35.218489,-88.98883
TX,DAWSON,Property Crime,113.0,32.731613,-101.954
MI,WAYNE,Property Crime,48540.0,42.233692,-83.495445
NC,ASHE,Property Crime,283.0,36.436305,-81.49877
MS,TATE,Violent Crime,54.0,34.649553,-89.943105
OK,JEFFERSON,Property Crime,60.0,34.163593,-98.00148
FL,DUVAL,Violent Crime,6624.0,30.335245,-81.648113
CA,ALAMEDA,Property Crime,90137.0,37.798763,-122.24971
ID,BUTTE,Violent Crime,3.0,43.6851,-113.177627
TX,GLASSCOCK,Property Crime,57.0,31.868006,-101.521494
GA,DODGE,Property Crime,245.0,32.200294,-83.17538
MI,SHIAWASSEE,Property Crime,580.0,42.951545,-84.146352
IN,DUBOIS,Violent Crime,72.0,38.39138,-86.92853
KY,UNMAPPED COUNTY,Violent Crime,0.0,38.178093,-84.89988
TN,GILES,Property Crime,429.0,35.202723,-87.035319
LA,ST MARTIN,Violent Crime,153.5,30.121433,-91.611481
WA,YAKIMA,Property Crime,5278.0,46.456558,-120.740145
TX,MOORE,Violent Crime,65.0,35.835676,-101.890502
NY,CLINTON,Violent Crime,141.0,44.752712,-73.705643
NM,VALENCIA,Property Crime,1474.0,34.71684,-106.806582
MO,POLK,Property Crime,448.0,37.612648,-93.410904
MI,ANTRIM,Property Crime,135.0,45.005455,-85.175639
SC,DORCHESTER,Property Crime,5123.0,33.082186,-80.404697
TX,DALLAS,Violent Crime,7730.5,32.81252,-96.838135
ID,IDAHO,Property Crime,44.0,45.92685,-116.12123
IL,OGLE,Property Crime,22.0,42.041884,-89.320176
OK,JOHNSTON,Property Crime,70.0,34.313455,-96.654254
WV,LINCOLN,Violent Crime,51.0,38.444405,-81.831314
NJ,SALEM,Property Crime,858.0,39.57284,-75.46662
LA,WEST CARROLL,Property Crime,57.0,32.79248,-91.451998
VA,ARLINGTON,Property Crime,4927.0,38.889954,-77.08372
LA,BOSSIER,Violent Crime,1765.0,32.696225,-93.618086
IN,LAKE,Property Crime,8101.0,41.553314,-87.448364
PA,ERIE,Property Crime,3863.0,41.919655,-79.63973
FL,OKEECHOBEE,Violent Crime,133.0,27.385592,-80.887388
MO,WAYNE,Violent Crime,48.0,37.113825,-90.460868
MS,LEFLORE,Violent Crime,0.0,33.54979,-90.294934
PA,ADAMS,Violent Crime,85.0,39.820812,-77.024734
KS,HASKELL,Violent Crime,11.0,37.55855,-100.876869
KY,LARUE,Violent Crime,14.0,37.57546,-85.74037
IA,KOSSUTH,Violent Crime,24.0,43.06888,-94.238174
OH,MONTGOMERY,Violent Crime,2419.0,39.83461,-84.40944
NC,WAKE,Property Crime,19501.5,35.789846,-78.650624
GA,LAURENS,Violent Crime,94.0,32.39322,-82.926317
GA,IRWIN,Violent Crime,24.0,31.591131,-83.25055
LA,GRANT,Violent Crime,41.0,31.597787,-92.561716
TN,WASHINGTON,Violent Crime,302.0,36.295665,-82.495037
IA,HENRY,Violent Crime,31.0,40.965294,-91.55187
MO,REYNOLDS,Violent Crime,6.0,37.360857,-90.969516
IA,WRIGHT,Violent Crime,15.0,42.84577,-93.61422
NY,CHAUTAUQUA,Property Crime,2158.0,42.304216,-79.407595
IL,CASS,Property Crime,2.0,39.969202,-90.245704
TX,MASON,Violent Crime,2.0,30.703232,-99.237608
MI,MECOSTA,Property Crime,459.0,43.683132,-85.48908
TX,MENARD,Property Crime,0.0,30.884058,-99.854623
TX,ANDREWS,Violent Crime,54.0,32.312258,-102.640206
TX,LIPSCOMB,Violent Crime,1.0,36.2802,-100.272683
MT,MUSSELSHELL,Violent Crime,9.0,46.449062,-108.541885
AR,JACKSON,Violent Crime,91.0,35.596605,-91.223178
WV,MARSHALL,Violent Crime,165.5,39.919407,-80.74409
KS,MARSHALL,Property Crime,61.0,39.701744,-96.418724
OK,ELLIS,Property Crime,30.0,36.224258,-99.750139
NC,WARREN,Property Crime,319.0,36.398105,-78.099899
WV,POCAHONTAS,Property Crime,74.0,38.332513,-80.012092
AR,CLEVELAND,Violent Crime,25.0,33.893201,-92.188714
TX,BAYLOR,Property Crime,13.0,33.618921,-99.207848
AR,CARROLL,Property Crime,282.0,36.337774,-93.541663
AL,GREENE,Property Crime,89.0,32.844497,-87.9642
IN,JENNINGS,Property Crime,161.0,38.996234,-85.628111
LA,PLAQUEMINES,Violent Crime,97.0,29.856598,-89.98403
TX,SABINE,Property Crime,53.0,31.3433,-93.851913
VA,AUGUSTA,Violent Crime,85.0,38.167807,-79.146682
NJ,MONMOUTH,Violent Crime,772.0,40.264107,-74.266754
AL,CHAMBERS,Property Crime,706.0,32.89985,-85.40123
CO,CROWLEY,Violent Crime,3.0,38.221676,-103.75666
TX,MEDINA,Violent Crime,5315.5,29.353661,-99.111085
OK,SEMINOLE,Violent Crime,71.5,35.1556,-96.49175
VA,GLOUCESTER,Property Crime,441.0,37.403541,-76.523505
TX,KING,Violent Crime,0.0,33.614159,-100.250548
MN,CARLTON,Violent Crime,57.0,46.603818,-92.671044
KS,REPUBLIC,Violent Crime,10.0,39.82891,-97.650921
NC,PERQUIMANS,Violent Crime,34.0,36.17826,-76.404269
MN,DAKOTA,Property Crime,6844.0,44.818928,-93.167145
MO,TEXAS,Violent Crime,66.0,37.314257,-91.964478
AL,DALE,Property Crime,2400.0,31.430654,-85.609476
VA,ALLEGHANY,Violent Crime,51.0,37.792618,-79.99534
MS,JACKSON,Property Crime,1615.0,30.458491,-88.619991
OH,LUCAS,Violent Crime,3257.5,41.65249,-83.419945
MT,POWDER RIVER,Violent Crime,0.0,45.408911,-105.555245
AL,CULLMAN,Property Crime,1464.0,34.131923,-86.869267
TX,BURLESON,Property Crime,134.0,30.5273,-96.713486
FL,MADISON,Property Crime,174.0,30.423128,-84.28066
MN,WILKIN,Violent Crime,7.0,46.362335,-96.476657
OK,CHOCTAW,Violent Crime,45.0,34.008663,-95.51167
MI,IOSCO,Violent Crime,54.0,44.40959,-83.32964
VA,HARRISONBURG CITY,Property Crime,1053.0,38.450462,-78.86833
KS,THOMAS,Violent Crime,10.5,39.39539,-101.04329
TX,GRIMES,Property Crime,363.0,30.543231,-95.988082
OR,HARNEY,Violent Crime,3.0,43.58381,-119.05449
GA,MURRAY,Property Crime,104.0,34.797097,-84.73799
WI,BURNETT,Property Crime,194.0,45.866878,-92.37574
IL,MERCER,Property Crime,57.0,41.200016,-90.75876
WY,HOT SPRINGS,Violent Crime,1.0,43.720871,-108.435652
CO,JACKSON,Violent Crime,0.0,40.663432,-106.329248
NE,KNOX,Violent Crime,1.0,42.634404,-97.891349
TN,MADISON,Property Crime,2615.5,35.648434,-88.79635
TX,ECTOR,Property Crime,1296.5,31.865301,-102.542507
VT,FRANKLIN,Violent Crime,120.0,44.921528,-73.11119
NE,THAYER,Property Crime,12.0,40.173845,-97.596263
MO,GRUNDY,Violent Crime,17.0,40.08188,-93.60902
NY,MONTGOMERY,Violent Crime,45.0,42.900891,-74.435357
SC,SUMTER,Violent Crime,766.0,33.92161,-80.33941
KY,MARION,Violent Crime,12.0,37.568565,-85.25187
PA,CLINTON,Property Crime,338.0,41.326523,-77.754776
OK,LOVE,Property Crime,161.0,33.93725,-97.11925
KS,RENO,Violent Crime,210.0,38.053444,-97.93571
AL,DALLAS,Violent Crime,264.0,32.33354,-87.114356
KY,FLOYD,Violent Crime,17.0,37.558283,-82.740337
ME,KNOX,Violent Crime,19.0,44.042045,-69.038514
OK,PAWNEE,Violent Crime,44.5,36.339134,-96.80264
NE,SHERIDAN,Violent Crime,7.0,42.507074,-102.389698
TX,BELL,Property Crime,6348.0,31.042303,-97.481374
MO,JASPER,Violent Crime,310.0,37.097973,-94.45972
MI,OTSEGO,Property Crime,180.0,45.027393,-84.671074
WI,POLK,Property Crime,314.0,45.46803,-92.453154
KS,CLOUD,Property Crime,93.0,39.487329,-97.64139
MS,FRANKLIN,Property Crime,0.0,31.477798,-90.895884
MO,HICKORY,Property Crime,42.0,37.9367,-93.322834
KS,SEDGWICK,Violent Crime,4896.0,37.681045,-97.461054
MN,COOK,Violent Crime,11.0,47.75116,-90.34013
MI,ANTRIM,Violent Crime,61.0,45.005455,-85.175639
AL,COFFEE,Property Crime,721.5,31.402258,-85.989602
AL,BIBB,Property Crime,199.0,33.015893,-87.127148
FL,LIBERTY,Property Crime,0.0,30.259849,-84.86858
MN,BIG STONE,Property Crime,29.0,45.419925,-96.402226
NE,ADAMS,Property Crime,704.0,40.520632,-98.500044
FL,POLK,Property Crime,9071.0,30.426645,-84.249504
PA,YORK,Violent Crime,788.0,39.80002,-76.98398
AL,BALDWIN,Violent Crime,484.0,30.599625,-87.898056
KS,CHEROKEE,Violent Crime,64.0,37.17085,-94.84
WI,MONROE,Property Crime,494.0,43.94336,-90.81049
VA,SOUTHAMPTON,Property Crime,159.0,36.685932,-76.99701
WA,LEWIS,Violent Crime,192.0,46.580071,-122.377444
IA,HARDIN,Property Crime,199.0,42.519848,-93.26419
GA,COWETA,Property Crime,1788.5,33.35375,-84.769226
GA,MERIWETHER,Property Crime,165.0,33.03022,-84.663279
WI,BURNETT,Violent Crime,41.0,45.866878,-92.37574
GA,BEN HILL,Property Crime,462.0,31.740775,-83.14719
NC,HAYWOOD,Property Crime,999.0,35.532173,-82.84069
WY,PLATTE,Property Crime,0.0,42.053413,-104.95379
SC,BAMBERG,Violent Crime,86.0,33.203021,-81.053161
FL,DIXIE,Property Crime,12.0,30.426645,-84.249504
WA,SNOHOMISH,Property Crime,17261.5,48.061275,-122.174385
OK,NOWATA,Violent Crime,24.0,36.789615,-95.613312
MI,MACKINAC,Violent Crime,17.0,45.868843,-84.72851
ND,WALSH,Property Crime,101.0,48.418118,-97.40549
FL,SUMTER,Violent Crime,181.0,28.714294,-82.074715
NE,COLFAX,Violent Crime,10.0,41.574675,-97.089455
KS,NEMAHA,Property Crime,22.5,39.836826,-96.064064
TX,KLEBERG,Violent Crime,87.0,27.438735,-97.66062
IA,MITCHELL,Property Crime,29.0,43.348564,-92.784466
GA,JEFFERSON,Violent Crime,67.0,33.051874,-82.41905
TX,EL PASO,Violent Crime,2624.0,31.766403,-106.24139
LA,RICHLAND,Violent Crime,0.0,32.413158,-91.748353
CT,UNMAPPED COUNTY,Violent Crime,198.0,41.5685,-72.728714
