name,total_population,poverty_universe,poverty_below,poverty_rate,county,state_name,state_abbr
"Terry County, Texas",11699,10898,2381,0.21848045512938155,TERRY,Texas,TX
"Throckmorton County, Texas",1589,1589,222,0.13971050975456262,THROCKMORTON,Texas,TX
"Titus County, Texas",31284,30945,5368,0.17346905800613993,TITUS,Texas,TX
"Tom Green County, Texas",119398,114298,13394,0.11718490262296803,TOM GREEN,Texas,TX
"Travis County, Texas",1307625,1281739,140926,0.10994906139237395,TRAVIS,Texas,TX
"Trinity County, Texas",13850,13618,2194,0.16111029519753267,TRINITY,Texas,TX
"Tyler County, Texas",20084,17861,3495,0.19567773360954033,TYLER,Texas,TX
"Upshur County, Texas",41864,41192,5460,0.13255000971062342,UPSHUR,Texas,TX
"Upton County, Texas",3227,3161,539,0.17051565960139198,UPTON,Texas,TX
"Uvalde County, Texas",24810,23990,5242,0.2185077115464777,UVALDE,Texas,TX
"Val Verde County, Texas",47647,45829,8377,0.1827881908835017,VAL VERDE,Texas,TX
"Van Zandt County, Texas",61323,60552,6959,0.11492601400449201,VAN ZANDT,Texas,TX
"Victoria County, Texas",91281,89486,14288,0.15966743401202424,VICTORIA,Texas,TX
"Walker County, Texas",78292,61948,11109,0.1793278233357009,WALKER,Texas,TX
"Waller County, Texas",59455,54763,7387,0.13489034567134744,WALLER,Texas,TX
"Ward County, Texas",11255,11130,1620,0.14555256064690028,WARD,Texas,TX
"Washington County, Texas",36156,33890,4287,0.12649749188551196,WASHINGTON,Texas,TX
"Webb County, Texas",267731,264700,55716,0.21048734416320364,WEBB,Texas,TX
"Wharton County, Texas",41651,40938,5927,0.14477991108505545,WHARTON,Texas,TX
"Wheeler County, Texas",4902,4807,683,0.14208446016226337,WHEELER,Texas,TX
"Wichita County, Texas",129842,118192,18767,0.15878401245431162,WICHITA,Texas,TX
"Wilbarger County, Texas",12712,12209,2301,0.18846752395773608,WILBARGER,Texas,TX
"Willacy County, Texas",20218,18648,4593,0.2462998712998713,WILLACY,Texas,TX
"Williamson County, Texas",643889,639040,40507,0.0633872684026039,WILLIAMSON,Texas,TX
"Wilson County, Texas",51501,50928,4987,0.09792255733584669,WILSON,Texas,TX
"Winkler County, Texas",7540,7458,893,0.11973719495843389,WINKLER,Texas,TX
"Wise County, Texas",72359,70809,6474,0.0914290556285218,WISE,Texas,TX
"Wood County, Texas",46094,44332,5600,0.1263195885590544,WOOD,Texas,TX
"Yoakum County, Texas",7589,7543,908,0.12037650802068142,YOAKUM,Texas,TX
"Young County, Texas",17963,17685,2952,0.1669211195928753,YOUNG,Texas,TX
"Zapata County, Texas",13855,13602,5092,0.3743567122481988,ZAPATA,Texas,TX
"Zavala County, Texas",9532,9471,3438,0.36300285080772887,ZAVALA,Texas,TX
"Beaver County, Utah",7172,6891,514,0.0745900449862139,BEAVER,Utah,UT
"Box Elder County, Utah",59725,59291,5111,0.08620195307888212,BOX ELDER,Utah,UT
"Cache County, Utah",137031,132974,17385,0.13073984387925458,CACHE,Utah,UT
"Carbon County, Utah",20446,20116,3377,0.16787631735931596,CARBON,Utah,UT
"Daggett County, Utah",747,711,72,0.10126582278481013,DAGGETT,Utah,UT
"Davis County, Utah",366742,363739,21737,0.059759882773087296,DAVIS,Utah,UT
"Duchesne County, Utah",19932,19588,2605,0.132989585460486,DUCHESNE,Utah,UT
"Emery County, Utah",9968,9868,1112,0.11268747466558574,EMERY,Utah,UT
"Garfield County, Utah",5170,5013,557,0.1111111111111111,GARFIELD,Utah,UT
"Grand County, Utah",9697,9605,1632,0.16991150442477876,GRAND,Utah,UT
"Iron County, Utah",60201,59385,8099,0.13638124105413826,IRON,Utah,UT
"Juab County, Utah",12273,12107,1091,0.09011315767737672,JUAB,Utah,UT
"Kane County, Utah",7996,7776,812,0.1044238683127572,KANE,Utah,UT
"Millard County, Utah",13179,13012,1142,0.08776513987088841,MILLARD,Utah,UT
"Morgan County, Utah",12585,12572,214,0.01702195354756602,MORGAN,Utah,UT
"Piute County, Utah",1705,1694,188,0.11097992916174734,PIUTE,Utah,UT
"Rich County, Utah",2588,2581,244,0.09453700116234018,RICH,Utah,UT
"Salt Lake County, Utah",1184689,1168735,97689,0.0835852438747877,SALT LAKE,Utah,UT
"San Juan County, Utah",14466,14161,2601,0.1836734693877551,SAN JUAN,Utah,UT
"Sanpete County, Utah",29209,26616,4078,0.1532161106101593,SANPETE,Utah,UT
"Sevier County, Utah",21854,21450,2258,0.10526806526806527,SEVIER,Utah,UT
"Summit County, Utah",42709,42558,1933,0.045420367498472676,SUMMIT,Utah,UT
"Tooele County, Utah",76648,75917,3562,0.0469196622627343,TOOELE,Utah,UT
"Uintah County, Utah",36458,35930,3991,0.11107709435012525,UINTAH,Utah,UT
"Utah County, Utah",683622,667048,58181,0.087221609239515,UTAH,Utah,UT
"Wasatch County, Utah",35808,35534,1829,0.05147182979681432,WASATCH,Utah,UT
"Washington County, Utah",189827,187636,18540,0.09880833102389733,WASHINGTON,Utah,UT
"Wayne County, Utah",2557,2538,231,0.09101654846335698,WAYNE,Utah,UT
"Weber County, Utah",266183,263158,19731,0.074977770008892,WEBER,Utah,UT
"Addison County, Vermont",37497,34336,2524,0.07350885368126747,ADDISON,Vermont,VT
"Bennington County, Vermont",37312,36364,4128,0.11351886481135189,BENNINGTON,Vermont,VT
"Caledonia County, Vermont",30425,29683,3727,0.12556008489707915,CALEDONIA,Vermont,VT
"Chittenden County, Vermont",168831,159066,16606,0.10439691700300505,CHITTENDEN,Vermont,VT
"Essex County, Vermont",5972,5962,850,0.14256960751425696,ESSEX,Vermont,VT
"Franklin County, Vermont",50379,49895,5032,0.10085178875638842,FRANKLIN,Vermont,VT
"Grand Isle County, Vermont",7393,7389,559,0.07565299769928271,GRAND ISLE,Vermont,VT
"Lamoille County, Vermont",26036,25396,2045,0.08052449204599149,LAMOILLE,Vermont,VT
"Orange County, Vermont",29594,29040,2727,0.09390495867768595,ORANGE,Vermont,VT
"Orleans County, Vermont",27492,26648,2891,0.10848844190933654,ORLEANS,Vermont,VT
"Rutland County, Vermont",60484,58769,7068,0.12026748796134017,RUTLAND,Vermont,VT
"Washington County, Vermont",59958,58310,5456,0.09356885611387412,WASHINGTON,Vermont,VT
"Windham County, Vermont",45913,44399,5308,0.11955224216761638,WINDHAM,Vermont,VT
"Windsor County, Vermont",57968,57133,4981,0.08718253898797543,WINDSOR,Vermont,VT
"Accomack County, Virginia",33326,32848,4883,0.14865440818314662,ACCOMACK,Virginia,VA
"Albemarle County, Virginia",113683,105469,7141,0.06770709876835848,ALBEMARLE,Virginia,VA
"Alleghany County, Virginia",14962,14632,1916,0.13094587206123565,ALLEGHANY,Virginia,VA
"Amelia County, Virginia",13342,13231,1468,0.11095155317058424,AMELIA,Virginia,VA
"Amherst County, Virginia",31385,30525,3291,0.10781326781326782,AMHERST,Virginia,VA
"Appomattox County, Virginia",16424,16334,2007,0.1228725358148647,APPOMATTOX,Virginia,VA
"Arlington County, Virginia",235463,232638,16573,0.07123943637754795,ARLINGTON,Virginia,VA
"Augusta County, Virginia",77713,74391,5455,0.07332876288798376,AUGUSTA,Virginia,VA
"Bath County, Virginia",4123,3987,841,0.2109355405066466,BATH,Virginia,VA
"Bedford County, Virginia",80254,79530,6429,0.08083741984156922,BEDFORD,Virginia,VA
"Bland County, Virginia",6211,5265,668,0.12687559354226022,BLAND,Virginia,VA
"Botetourt County, Virginia",33875,33458,2037,0.06088230019726224,BOTETOURT,Virginia,VA
"Brunswick County, Virginia",15868,13686,2090,0.15271079935700715,BRUNSWICK,Virginia,VA
"Buchanan County, Virginia",19857,18735,4485,0.23939151321056845,BUCHANAN,Virginia,VA
"Buckingham County, Virginia",16914,14846,2039,0.13734339215950425,BUCKINGHAM,Virginia,VA
"Campbell County, Virginia",55398,54602,5517,0.10104025493571664,CAMPBELL,Virginia,VA
"Caroline County, Virginia",31541,30252,3496,0.11556260743091366,CAROLINE,Virginia,VA
"Carroll County, Virginia",29158,28913,4688,0.16214159720540933,CARROLL,Virginia,VA
"Charles City County, Virginia",6686,6655,760,0.11419984973703982,CHARLES CITY,Virginia,VA
"Charlotte County, Virginia",11475,11238,2762,0.24577326926499377,CHARLOTTE,Virginia,VA
"Chesterfield County, Virginia",371610,366408,25098,0.06849741272024629,CHESTERFIELD,Virginia,VA
"Clarke County, Virginia",15060,14793,1014,0.06854593388764957,CLARKE,Virginia,VA
"Craig County, Virginia",4881,4647,652,0.140305573488272,CRAIG,Virginia,VA
"Culpeper County, Virginia",53563,51870,4229,0.08153074995180258,CULPEPER,Virginia,VA
"Cumberland County, Virginia",9745,9733,748,0.07685194698448577,CUMBERLAND,Virginia,VA
"Dickenson County, Virginia",13920,13458,2716,0.20181304800118888,DICKENSON,Virginia,VA
"Dinwiddie County, Virginia",28083,27348,2923,0.1068816732485008,DINWIDDIE,Virginia,VA
"Essex County, Virginia",10604,10512,1628,0.15487062404870625,ESSEX,Virginia,VA
"Fairfax County, Virginia",1144474,1133376,67276,0.059358941781015306,FAIRFAX,Virginia,VA
"Fauquier County, Virginia",73935,73518,4520,0.06148154193530836,FAUQUIER,Virginia,VA
"Floyd County, Virginia",15560,15470,1282,0.08287007110536522,FLOYD,Virginia,VA
"Fluvanna County, Virginia",27764,26180,2027,0.07742551566080978,FLUVANNA,Virginia,VA
"Franklin County, Virginia",54958,53574,6179,0.11533579721506701,FRANKLIN,Virginia,VA
"Frederick County, Virginia",93355,91486,6479,0.07081957895197079,FREDERICK,Virginia,VA
"Giles County, Virginia",16610,16473,1468,0.0891155223699387,GILES,Virginia,VA
"Gloucester County, Virginia",39228,38562,2619,0.06791660183600436,GLOUCESTER,Virginia,VA
"Goochland County, Virginia",25613,24636,950,0.038561454781620395,GOOCHLAND,Virginia,VA
"Grayson County, Virginia",15323,14384,2595,0.18040878754171302,GRAYSON,Virginia,VA
"Greene County, Virginia",20850,20670,2424,0.11727140783744558,GREENE,Virginia,VA
"Greensville County, Virginia",11304,8218,1113,0.1354344122657581,GREENSVILLE,Virginia,VA
"Halifax County, Virginia",33811,32880,5901,0.17947080291970802,HALIFAX,Virginia,VA
"Hanover County, Virginia",111652,109403,5663,0.0517627487363235,HANOVER,Virginia,VA
"Henrico County, Virginia",334434,330801,27912,0.08437701216139008,HENRICO,Virginia,VA
"Henry County, Virginia",50365,49429,7315,0.14799004632907808,HENRY,Virginia,VA
"Highland County, Virginia",2265,2261,233,0.10305174701459531,HIGHLAND,Virginia,VA
"Isle of Wight County, Virginia",39444,39140,2891,0.07386305569749617,ISLE OF WIGHT,Virginia,VA
"James City County, Virginia",80046,79184,5119,0.06464689836330571,JAMES CITY,Virginia,VA
"King and Queen County, Virginia",6676,6668,1232,0.1847630473905219,KING AND QUEEN,Virginia,VA
"King George County, Virginia",27468,27123,1764,0.06503705342329388,KING GEORGE,Virginia,VA
"King William County, Virginia",18232,18121,1431,0.07896915181281386,KING WILLIAM,Virginia,VA
"Lancaster County, Virginia",10876,10615,1391,0.13104097974564297,LANCASTER,Virginia,VA
"Lee County, Virginia",22042,20361,5617,0.2758705368105692,LEE,Virginia,VA
"Loudoun County, Virginia",427082,424861,16821,0.03959177236790386,LOUDOUN,Virginia,VA
"Louisa County, Virginia",39012,38840,3916,0.1008238928939238,LOUISA,Virginia,VA
"Lunenburg County, Virginia",11990,11040,1758,0.1592391304347826,LUNENBURG,Virginia,VA
"Madison County, Virginia",13931,13722,967,0.0704707768546859,MADISON,Virginia,VA
"Mathews County, Virginia",8517,8439,665,0.07880080578267568,MATHEWS,Virginia,VA
"Mecklenburg County, Virginia",30431,29431,5111,0.1736604260813428,MECKLENBURG,Virginia,VA
"Middlesex County, Virginia",10774,10244,978,0.09547051932838735,MIDDLESEX,Virginia,VA
"Montgomery County, Virginia",99159,88622,21057,0.23760465798560176,MONTGOMERY,Virginia,VA
"Nelson County, Virginia",14777,14738,2118,0.14371013706065952,NELSON,Virginia,VA
"New Kent County, Virginia",24139,23524,1228,0.05220200646148614,NEW KENT,Virginia,VA
"Northampton County, Virginia",12115,11846,2021,0.17060611176768528,NORTHAMPTON,Virginia,VA
"Northumberland County, Virginia",12085,11988,1238,0.10326993660326994,NORTHUMBERLAND,Virginia,VA
"Nottoway County, Virginia",15597,13769,2608,0.189410995715012,NOTTOWAY,Virginia,VA
"Orange County, Virginia",37208,36656,3688,0.10061108686163248,ORANGE,Virginia,VA
"Page County, Virginia",23750,23510,2234,0.09502339430029774,PAGE,Virginia,VA
"Patrick County, Virginia",17606,17178,1859,0.10821981604377692,PATRICK,Virginia,VA
"Pittsylvania County, Virginia",60148,58743,8812,0.15000936281769742,PITTSYLVANIA,Virginia,VA
"Powhatan County, Virginia",31074,29520,963,0.032621951219512196,POWHATAN,Virginia,VA
"Prince Edward County, Virginia",21932,16854,3646,0.21632846801946126,PRINCE EDWARD,Virginia,VA
"Prince George County, Virginia",42873,35786,2878,0.0804225115967138,PRINCE GEORGE,Virginia,VA
"Prince William County, Virginia",484625,478461,29306,0.06125055124660108,PRINCE WILLIAM,Virginia,VA
"Pulaski County, Virginia",33771,32454,4743,0.1461453133666112,PULASKI,Virginia,VA
"Rappahannock County, Virginia",7409,7402,700,0.09456903539583897,RAPPAHANNOCK,Virginia,VA
"Richmond County, Virginia",9047,7409,692,0.09339991901741125,RICHMOND,Virginia,VA
"Roanoke County, Virginia",96793,94400,6858,0.07264830508474576,ROANOKE,Virginia,VA
"Rockbridge County, Virginia",22578,22120,1773,0.08015370705244124,ROCKBRIDGE,Virginia,VA
"Rockingham County, Virginia",84739,82622,7902,0.09564038633777928,ROCKINGHAM,Virginia,VA
"Russell County, Virginia",25635,25341,4592,0.18120831853518013,RUSSELL,Virginia,VA
"Scott County, Virginia",21504,20711,3729,0.18004924919125104,SCOTT,Virginia,VA
"Shenandoah County, Virginia",44630,44140,5440,0.1232442229270503,SHENANDOAH,Virginia,VA
"Smyth County, Virginia",29585,28844,4772,0.165441686312578,SMYTH,Virginia,VA
"Southampton County, Virginia",17988,16494,1427,0.08651630896083425,SOUTHAMPTON,Virginia,VA
"Spotsylvania County, Virginia",143876,142947,9974,0.06977411208349948,SPOTSYLVANIA,Virginia,VA
"Stafford County, Virginia",160520,156659,7940,0.05068333131195782,STAFFORD,Virginia,VA
"Surry County, Virginia",6552,6522,756,0.11591536338546458,SURRY,Virginia,VA
"Sussex County, Virginia",10793,9143,1107,0.1210762331838565,SUSSEX,Virginia,VA
"Tazewell County, Virginia",39933,38263,7374,0.19271881452055512,TAZEWELL,Virginia,VA
"Warren County, Virginia",41104,40134,4542,0.11317087756017342,WARREN,Virginia,VA
"Washington County, Virginia",53913,52437,5749,0.10963632549535633,WASHINGTON,Virginia,VA
"Westmoreland County, Virginia",18683,18497,2554,0.13807644482889117,WESTMORELAND,Virginia,VA
"Wise County, Virginia",35727,32737,5807,0.17738338882609891,WISE,Virginia,VA
"Wythe County, Virginia",28219,27883,4354,0.15615249435139691,WYTHE,Virginia,VA
"York County, Virginia",70590,68904,3694,0.05361082085220016,YORK,Virginia,VA
"Alexandria city, Virginia",156788,155067,13037,0.08407333604183997,ALEXANDRIA CITY,Virginia,VA
"Bristol city, Virginia",17024,16734,3057,0.1826819648619577,BRISTOL CITY,Virginia,VA
"Buena Vista city, Virginia",6612,6092,1339,0.21979645436638215,BUENA VISTA CITY,Virginia,VA
"Charlottesville city, Virginia",45863,42891,9701,0.2261779860576811,CHARLOTTESVILLE CITY,Virginia,VA
"Chesapeake city, Virginia",251153,246733,21444,0.08691176291780994,CHESAPEAKE CITY,Virginia,VA
"Colonial Heights city, Virginia",18210,18004,1723,0.09570095534325705,COLONIAL HEIGHTS CITY,Virginia,VA
"Covington city, Virginia",5671,5585,1317,0.23581020590868398,COVINGTON CITY,Virginia,VA
"Danville city, Virginia",42239,40676,10156,0.24968040121939228,DANVILLE CITY,Virginia,VA
"Emporia city, Virginia",5633,5385,729,0.13537604456824512,EMPORIA CITY,Virginia,VA
"Fairfax city, Virginia",24478,23668,2346,0.09912117627175934,FAIRFAX CITY,Virginia,VA
"Falls Church city, Virginia",14593,14518,529,0.03643752583000413,FALLS CHURCH CITY,Virginia,VA
"Franklin city, Virginia",8212,8032,1340,0.16683266932270915,FRANKLIN CITY,Virginia,VA
"Fredericksburg city, Virginia",28383,26126,4281,0.16385975656434204,FREDERICKSBURG CITY,Virginia,VA
"Galax city, Virginia",6698,6429,1503,0.23378441437237518,GALAX CITY,Virginia,VA
"Hampton city, Virginia",137334,133087,17351,0.1303733647914522,HAMPTON CITY,Virginia,VA
"Harrisonburg city, Virginia",51492,44151,11298,0.25589454372494397,HARRISONBURG CITY,Virginia,VA
"Hopewell city, Virginia",22944,22729,5405,0.23780192705354394,HOPEWELL CITY,Virginia,VA
"Lexington city, Virginia",7420,4174,665,0.15931959750838523,LEXINGTON CITY,Virginia,VA
"Lynchburg city, Virginia",79255,68664,11939,0.17387568449260166,LYNCHBURG CITY,Virginia,VA
"Manassas city, Virginia",42674,42288,2838,0.06711123723041998,MANASSAS CITY,Virginia,VA
"Manassas Park city, Virginia",16923,16878,979,0.05800450290318758,MANASSAS PARK CITY,Virginia,VA
"Martinsville city, Virginia",13584,13145,2871,0.21841004184100418,MARTINSVILLE CITY,Virginia,VA
"Newport News city, Virginia",184774,177844,26927,0.15140797552911542,NEWPORT NEWS CITY,Virginia,VA
"Norfolk city, Virginia",235037,215033,37182,0.17291299474964308,NORFOLK CITY,Virginia,VA
"Norton city, Virginia",3620,3564,917,0.25729517396184065,NORTON CITY,Virginia,VA
"Petersburg city, Virginia",33365,32874,6930,0.21080489140354078,PETERSBURG CITY,Virginia,VA
"Poquoson city, Virginia",12556,12533,724,0.0577674938163249,POQUOSON CITY,Virginia,VA
"Portsmouth city, Virginia",97299,94455,16612,0.17587210841141285,PORTSMOUTH CITY,Virginia,VA
"Radford city, Virginia",16505,13403,4513,0.33671566067298364,RADFORD CITY,Virginia,VA
"Richmond city, Virginia",227595,217613,40994,0.18838028978048185,RICHMOND CITY,Virginia,VA
"Roanoke city, Virginia",98677,96897,19062,0.19672435679123193,ROANOKE CITY,Virginia,VA
"Salem city, Virginia",25477,23022,2500,0.10859178177395534,SALEM CITY,Virginia,VA
"Staunton city, Virginia",25765,24222,3042,0.12558830814961605,STAUNTON CITY,Virginia,VA
"Suffolk city, Virginia",96638,95740,9454,0.09874660538959683,SUFFOLK CITY,Virginia,VA
"Virginia Beach city, Virginia",457066,448753,37541,0.08365626525059443,VIRGINIA BEACH CITY,Virginia,VA
"Waynesboro city, Virginia",22574,22318,2612,0.11703557666457567,WAYNESBORO CITY,Virginia,VA
"Williamsburg city, Virginia",15564,10756,1520,0.14131647452584603,WILLIAMSBURG CITY,Virginia,VA
"Winchester city, Virginia",27981,26847,5182,0.1930197042500093,WINCHESTER CITY,Virginia,VA
"Adams County, Washington",20690,20494,4199,0.2048892358739143,ADAMS,Washington,WA
"Asotin County, Washington",22424,22209,3317,0.14935386555000224,ASOTIN,Washington,WA
"Benton County, Washington",210224,208077,23008,0.11057445080426957,BENTON,Washington,WA
"Chelan County, Washington",79518,78619,7085,0.09011816482020886,CHELAN,Washington,WA
"Clallam County, Washington",77593,76325,8225,0.1077628562070095,CLALLAM,Washington,WA
"Clark County, Washington",510516,506519,42559,0.08402251445651594,CLARK,Washington,WA
"Columbia County, Washington",3996,3955,357,0.09026548672566372,COLUMBIA,Washington,WA
"Cowlitz County, Washington",111539,109961,14294,0.12999154245596167,COWLITZ,Washington,WA
"Douglas County, Washington",43733,43534,3444,0.07911058023613728,DOUGLAS,Washington,WA
"Ferry County, Washington",7326,7253,1131,0.15593547497587204,FERRY,Washington,WA
"Franklin County, Washington",97676,95326,12414,0.13022680066298806,FRANKLIN,Washington,WA
"Garfield County, Washington",2326,2292,247,0.10776614310645724,GARFIELD,Washington,WA
"Grant County, Washington",100428,99494,14884,0.14959696062074096,GRANT,Washington,WA
"Grays Harbor County, Washington",76397,73378,10358,0.14115947559213934,GRAYS HARBOR,Washington,WA
"Island County, Washington",86747,84156,5875,0.06981082751081324,ISLAND,Washington,WA
"Jefferson County, Washington",33313,32792,4123,0.12573188582581118,JEFFERSON,Washington,WA
"King County, Washington",2262713,2231897,186954,0.08376461817010372,KING,Washington,WA
"Kitsap County, Washington",276581,268801,22299,0.08295728066487848,KITSAP,Washington,WA
"Kittitas County, Washington",44736,42823,6130,0.1431473740746795,KITTITAS,Washington,WA
"Klickitat County, Washington",23082,23035,3155,0.13696548730193184,KLICKITAT,Washington,WA
"Lewis County, Washington",83925,82815,10756,0.12987985268369256,LEWIS,Washington,WA
"Lincoln County, Washington",11271,11160,1162,0.10412186379928315,LINCOLN,Washington,WA
"Mason County, Washington",66968,65298,8232,0.1260681797298539,MASON,Washington,WA
"Okanogan County, Washington",42811,42271,7827,0.18516240448534457,OKANOGAN,Washington,WA
